,level_0,event,person,time,value
29557,29557,offer completed,b6d94c567b25454a9262c4f5c3ac996c,612,10.74
29558,29558,offer completed,8184c15e16704a54a32705a4f10caec6,612,12.77
29559,29559,offer completed,65f06566a2a14f64b003964f211635e1,612,3.56
29560,29560,offer completed,08e66f9936c545d4aedf21d35b96baf6,612,11.71
29561,29561,offer completed,0231c913a51e420783be6bdeb75aa842,612,2.05
29562,29562,offer completed,dd31ce6c87d34180ba57901368e03b33,612,18.47
29563,29563,offer completed,094630a89b2e45129af4384494385492,612,13.16
29564,29564,offer completed,54658f58643948239b5f782535922002,612,39.23
29565,29565,offer completed,1ff988aa1d75494292e08eeb2069af18,612,17.47
29566,29566,offer completed,2ddc7d63c32d4606a7a45e3e70439b44,612,8.68
29567,29567,offer completed,e296bfe8daed4c889800d3765c2d5d75,612,5.37
29568,29568,offer completed,203831402e2b49a8bf1fa35263f17165,612,14.75
29569,29569,offer completed,203831402e2b49a8bf1fa35263f17165,612,14.75
29570,29570,offer completed,dbca75f289544e09836322ba2e104854,612,5.21
29571,29571,offer completed,868317b9be554cb18e50bc68484749a2,612,22.05
29572,29572,offer completed,868317b9be554cb18e50bc68484749a2,612,22.05
29573,29573,offer completed,2c5c63e5124e417b8504f76c868a4190,612,29.59
29574,29574,offer completed,e296bfe8daed4c889800d3765c2d5d75,612,5.37
29575,29575,offer completed,a4ac99af1b7f4344b734ac07592ab717,612,20.71
29576,29576,offer completed,508e507b462a4f6cb3dd48bcd3118521,612,10.83
29577,29577,offer completed,10c4dfe0dd3940a4bc00b19c3e750764,612,11.03
29578,29578,offer completed,508e507b462a4f6cb3dd48bcd3118521,612,10.83
29579,29579,offer completed,01e8739670a042b3877f8e843bdf55a7,612,26.66
29580,29580,offer completed,c34eaeb9e68248c382e4483328bb9867,612,11.82
29581,29581,offer completed,7da4476ec7234c0fa8f05d2336669212,612,16.72
29582,29582,offer completed,a0f63f6e1285445dbbdcc5d4943c843f,612,12.77
29583,29583,offer completed,3ede3a9841e64eadb5b9abcc6be35b5c,612,2.87
29584,29584,offer completed,68f0b93fd7cc40c0bec906c13dd2ee4b,612,19.64
29585,29585,offer completed,05a4f70725804ceab1daa9dc73734827,612,29.15
29586,29586,offer completed,7e7519aef57544a9a3b18703ce7a2fb7,612,34.72
29587,29587,offer completed,9b556b96878a469dbbcf6118abbf96e6,612,3.47
29588,29588,offer completed,26c210f0e0c249f597a2a5663d4fead2,612,16.92
29589,29589,offer completed,93072fa73b5e4cc799db427da2488a3a,612,16.76
29590,29590,offer completed,45a3e440f28e49c7a52d6b73df3c2143,612,5.58
29591,29591,offer completed,4b1be8c2a1b74929b0afc81570a511dd,612,11.81
29592,29592,offer completed,77a05cdcda3e431eba0cbf280450ff17,612,21.59
29593,29593,offer completed,cf5e1f22460c47868c548fc4ffc6dfec,612,16.13
29594,29594,offer completed,e309916d14da4d85838e81462faee824,612,22.31
29595,29595,offer completed,cf5e1f22460c47868c548fc4ffc6dfec,612,16.13
29596,29596,offer completed,d71e2c089c114db7bc7cebf9cd4f20e2,612,29.28
29597,29597,offer completed,90f8ee85ce1c47d5a4d9a28e7545b356,612,9.82
29598,29598,offer completed,242ae46c55a74e1797499e12308c3965,612,12.7
29599,29599,offer completed,1d755c218f714559a57ee7df7e6b1ca0,612,5.28
29600,29600,offer completed,d62ec1401c65445ab4e425f4c263a289,612,22.1
29601,29601,offer completed,86bb1d4a590f44ccabaef642015e70db,612,7.51
29602,29602,offer completed,86bb1d4a590f44ccabaef642015e70db,612,7.51
29603,29603,offer completed,86bb1d4a590f44ccabaef642015e70db,612,7.51
29604,29604,offer completed,f366d7306e6b4aa984e359357cf4e5dc,612,6.88
29605,29605,offer completed,9debe14001284c9aa55683ad27b653aa,612,11.42
29606,29606,offer completed,e89343c8b43040e1a55945cd6cba387f,612,13.27
29607,29607,offer completed,06ccdaa9fbaa4c21b4321c83bcd2a000,612,12.65
29608,29608,offer completed,9729bb96b9f540cdaeca72e11f63dba1,612,7.0
29609,29609,offer completed,fcbcd28beee1457f8b3672658ea0a1e3,612,28.5
29610,29610,offer completed,7a59e21bd1c04f6886fd3a27e92af676,612,14.95
29611,29611,offer completed,a62806d8820745379742e5799b9566cf,612,7.91
29612,29612,offer completed,86ac6c4a83b44cf7b1bdf87ea65e62a4,612,28.67
29613,29613,offer completed,48c1ee6a10d74a20a411ba8fa7c08f03,612,2.19
29614,29614,offer completed,b23f03652b9f475eada633abb8d4eb67,612,12.54
29615,29615,offer completed,25b16f192a9c418cbc29c814abd62062,612,14.01
29616,29616,offer completed,967e2f8cabb948e1944f7472b2ca92f7,612,19.7
29617,29617,offer completed,9051ff3eaf2947038a6d716fd7a076cd,612,14.57
29618,29618,offer completed,f630d4e757c042a0802e8aef91b9211b,612,20.4
29619,29619,offer completed,a9035280036b4e21bfe017153319c1b3,612,0.9
29620,29620,offer completed,126c69fbba93498dbb0e353b27121ec9,612,12.5
29621,29621,offer completed,126c69fbba93498dbb0e353b27121ec9,612,12.5
29622,29622,offer completed,6c95222abddf42a3a28fe1425c7e173e,612,19.58
29623,29623,offer completed,6c95222abddf42a3a28fe1425c7e173e,612,19.58
29624,29624,offer completed,f52b70a5d2044363bcef800c2f9efe73,612,18.35
29625,29625,offer completed,d8c0599851414c419612359de7a93882,612,15.81
29626,29626,offer completed,72e932abc2e34e699c2d4dfe6529cd28,612,7.51
29627,29627,offer completed,872b4afbb72f4aed8629e5ac9d81ed57,612,0.67
29628,29628,offer completed,6368c154e8014fa49bc178a60f453b04,612,13.13
29629,29629,offer completed,6368c154e8014fa49bc178a60f453b04,612,13.13
29630,29630,offer completed,f56d99366db74f57b3ed95696955ccbd,612,18.58
29631,29631,offer completed,d212052a213842e7863821f278bc4bdf,612,15.14
29632,29632,offer completed,57e737efcebc4fc5b5f9f2f8c58763ce,612,12.5
29633,29633,offer completed,681634754d6e499f9d87ab72e5759b66,612,8.26
29634,29634,offer completed,051006a0cddf40e0a973d9317c032086,612,2.73
29635,29635,offer completed,28b3976a307449579b63b27029baae63,612,11.55
29636,29636,offer completed,c98c6fb3dcfa4c92b8e329a216e83e62,612,5.79
29637,29637,offer completed,e8f410d5c3674f5ebaba29fa359ca09e,612,22.98
29638,29638,offer completed,e675e1fc77b04d839bf84487fef0bcbb,612,3.94
29639,29639,offer completed,0cec20d571574e2d810148b0e26b2047,612,4.37
29640,29640,offer completed,c0bdfd5f10d84c1e981c48c48373e983,612,4.09
29641,29641,offer completed,61785b6cf44c47fc822622f965696647,612,14.4
29642,29642,offer completed,65bb0e2b7efa45c8b1d80fcdf2a862aa,612,13.66
29643,29643,offer completed,df318718ba7742c68f43be863df3318c,612,18.9
29644,29644,offer completed,e26c4547c87543e8a3b01dd13165b807,612,3.12
29645,29645,offer completed,404756e217724ffba736b5b820323d58,612,30.68
29646,29646,offer completed,69414d30b77e4e9181a08909630e41c2,612,5.98
29647,29647,offer completed,2383a507a78d46d4ba188f89de1a3cdc,612,5.47
29648,29648,offer completed,4ed81a6649494adf87bd8a910521e845,612,32.08
29649,29649,offer completed,f18d4a096435465fab82d256212261ae,612,11.24
29650,29650,offer completed,13b9a30150f94769aa55535001893d4e,612,35.24
29651,29651,offer completed,13b9a30150f94769aa55535001893d4e,612,35.24
29652,29652,offer completed,0b9c42f29edd4e0cbbcdc22ebdeb937c,612,8.19
29653,29653,offer completed,fba9a75c4d534c0a9a1d87f2900a4b2d,612,19.54
29654,29654,offer completed,63fab1f9826144968c8d4ff729e37ecb,612,13.86
29655,29655,offer completed,445649ee453c4633a1e6af2b38d90881,612,39.19
29656,29656,offer completed,62f918cdbfef4e4c89220fec49a98969,612,5.31
29657,29657,offer completed,2eb67e28af804a62a7d5de4a39c2646c,612,16.93
29658,29658,offer completed,4442993b339f48d2b8cf3f2af357cfa3,612,14.56
29659,29659,offer completed,4442993b339f48d2b8cf3f2af357cfa3,612,14.56
29660,29660,offer completed,6ae4f7f014eb47e9a059839788cd8de3,612,18.02
29661,29661,offer completed,6ae4f7f014eb47e9a059839788cd8de3,612,18.02
29662,29662,offer completed,956bb2a66d944fbeb9d50242f3839930,612,19.34
29663,29663,offer completed,60d0b2ba8ea3482f894c634b80801631,612,12.87
29664,29664,offer completed,038d32f25cff4833ab44c5123e42583a,612,4.67
29665,29665,offer completed,30ab390d4075402483ff3162de6dd84a,612,22.92
29666,29666,offer completed,2bb9ae13afd749f6bcfd45b95430b02a,612,9.35
29667,29667,offer completed,d73856001b394ccb84735142baad4889,612,17.57
29668,29668,offer completed,2c84eb07bc4c4480862ef63a3826c4b0,612,17.88
29669,29669,offer completed,09bed795bc814b4e9ab2cad8f8b78fc0,612,24.44
29670,29670,offer completed,1d324572a0874ef480cc121408eb72d0,612,803.28
29671,29671,offer completed,cec6feb9507e4fb3b152745e779d5660,612,6.53
29672,29672,offer completed,6754504014ab4a7e8fce507acf566f9f,612,22.83
29673,29673,offer completed,991e1092ad554373aed297ac057ed7dd,612,8.06
29674,29674,offer completed,9061463d5dca462e929d07a3481417ec,612,8.35
29675,29675,offer completed,2bb9ae13afd749f6bcfd45b95430b02a,612,9.35
29676,29676,offer completed,43417e1318e84492888dc8a6aa6cc48d,612,13.34
29677,29677,offer completed,38a9ec4b59a549b786ae49c5af104c7f,612,7.22
29678,29678,offer completed,e222dad0c0ff4efaa9404dd9573567c1,612,0.23
29679,29679,offer completed,46738033b03d407bba6224786b6fa288,612,7.33
29680,29680,offer completed,1a907d3e0ceb4edaa490f896d14f25d6,612,24.04
29681,29681,offer completed,1a907d3e0ceb4edaa490f896d14f25d6,612,24.04
29682,29682,offer completed,682e67b90c0d42a1bf05b01c9f676be4,612,6.43
29683,29683,offer completed,d2c4538caa7a482e82d3a429deea0beb,612,37.81
29684,29684,offer completed,cceb6bbb6211413c99ac07dc5519fb3b,612,5.2
29685,29685,offer completed,d15f3f2fe6cd4f20a5da77f250cbe04b,612,30.15
29686,29686,offer completed,baa8971400b245f79072e0bb96c3b7a9,612,21.16
29687,29687,offer completed,30466298a6d64c24ac6d5a54185013b7,612,6.48
29688,29688,offer completed,24ade653d9a4485c89f31a8316367930,612,21.71
29689,29689,offer completed,04e0842b079c4113a759aa6e09ea17ed,612,11.91
29690,29690,offer completed,e2c7ee64f5e84f97baf61efed5a6569d,612,20.03
29691,29691,offer completed,017160c1cdb845d48abec3c330b4427e,612,22.29
29692,29692,offer completed,787d7fac9488408b99bc4be662ae2655,612,30.58
29693,29693,offer completed,735283da85944373871631c53835558a,612,10.21
29694,29694,offer completed,735283da85944373871631c53835558a,612,10.21
29695,29695,offer completed,fde9c2ca1c184c3eab2c7161c5f6a6c7,612,17.56
29696,29696,offer completed,b6d35c42216046cfb40d2154b8bfbe73,612,35.91
29697,29697,offer completed,d52343d699514a84be29aa801602440f,612,24.73
29698,29698,offer completed,34e19e3dc5ea431a810374298da4d28b,612,10.79
29699,29699,offer completed,34e19e3dc5ea431a810374298da4d28b,612,10.79
29700,29700,offer completed,a425b937d8f245048313d81bee4e1745,612,12.66
29701,29701,offer completed,a425b937d8f245048313d81bee4e1745,612,12.66
29702,29702,offer completed,a425b937d8f245048313d81bee4e1745,612,12.66
29703,29703,offer completed,ef19f741b64545cd9bcfa2d537a7b968,612,13.94
29704,29704,offer completed,3dfb16c7592048699d72aba5307fc67d,612,2.27
29705,29705,offer completed,b440267d0f8c4c028141e12b03ded83d,612,4.27
29706,29706,offer completed,6afa642622ef46e1b92f4135748e5fd8,612,9.04
29707,29707,offer completed,d3209835a40a423fbf2c967218d00bcd,612,11.96
29708,29708,offer completed,d3209835a40a423fbf2c967218d00bcd,612,11.96
29709,29709,offer completed,c2bcdddddd2b4353a4751db78912a760,618,8.27
29710,29710,offer completed,5d723a03f904445dae97c69756507a8f,618,14.57
29711,29711,offer completed,c9c1bdee4a0c40a08de73edc089effc0,618,14.58
29712,29712,offer completed,5864b4a317b24832b511a7a3416d849e,618,19.19
29713,29713,offer completed,80914d5e89db497d9a9bfafaea38ce3a,618,10.1
29714,29714,offer completed,8250c64315774018ad3e61d9da2e318e,618,5.32
29715,29715,offer completed,88159d335dab4d4f8d75d49e0de29dcf,618,19.1
29716,29716,offer completed,5ac4423ab67a4421bf0747b90c645049,618,6.89
29717,29717,offer completed,3636eb17c0634c65933e2d90600e8462,618,12.99
29718,29718,offer completed,95c550f28bd04d17b531a0cfdb836c3a,618,17.8
29719,29719,offer completed,365462cbdbc54610bf5ff657b444b1c5,618,23.48
29720,29720,offer completed,9b5bc512523b457e84446948947cbacc,618,13.23
29721,29721,offer completed,5b4191f947974c44859ef4b205d3f3e0,618,21.48
29722,29722,offer completed,d1f41b9ca2d84f90bc7b48421a6c36f3,618,9.27
29723,29723,offer completed,00bc42a62f884b41a13cc595856cf7c3,618,15.52
29724,29724,offer completed,cdef54ca13f54bd792815f438fa29c70,618,11.21
29725,29725,offer completed,91076437219d41eeab0035d1e1419925,618,26.06
29726,29726,offer completed,9b5bc512523b457e84446948947cbacc,618,13.23
29727,29727,offer completed,20e1db51ebe94cd9a823bfb84cca99da,618,5.75
29728,29728,offer completed,f479349027a34ac783716f1275cc6b98,618,29.09
29729,29729,offer completed,3271e4cc3f8e4cb88e9a4a8ac0dd7f89,618,7.72
29730,29730,offer completed,00e20b4ca129458aaab0f4727ef3513a,618,125.32
29731,29731,offer completed,436605b486e34d1bba60174774eac593,618,21.66
29732,29732,offer completed,f8edeb3bb445443595c0707f0647ad9a,618,18.53
29733,29733,offer completed,12a442b1eef2476faee1829aa6e2e1b5,618,4.31
29734,29734,offer completed,3622ea602ea242a68bf3bf73df66bbb9,618,21.48
29735,29735,offer completed,8d4d3da98c7b40d4840564524c0d0d4a,618,20.96
29736,29736,offer completed,77e2665e47184ad79d1705fe09f15730,618,10.48
29737,29737,offer completed,5827ad2a640444d1aa2868d6bfc65e05,618,1.54
29738,29738,offer completed,b79b26728dff48cf9e07ec7cc4b74d66,618,4.95
29739,29739,offer completed,8bd4f1323743436a8cd57db497090a2d,618,5.95
29740,29740,offer completed,7c4d81fe67c04d2a85a315b4c6f6b140,618,17.12
29741,29741,offer completed,3b6908e28e53490080c21188830598d0,618,11.26
29742,29742,offer completed,3b6908e28e53490080c21188830598d0,618,11.26
29743,29743,offer completed,9b6e529df1234889bb807759037a3f7d,618,2.47
29744,29744,offer completed,52154874678e4232850ccddb5d7f008c,618,18.67
29745,29745,offer completed,6d78e73a854c433ca63effc96cedb6c0,618,21.67
29746,29746,offer completed,15c0c8d1534340888a61a94f4fe05a44,618,21.93
29747,29747,offer completed,f02a52cc9cf44c15a9710da746c7f329,618,2.32
29748,29748,offer completed,8bd4f1323743436a8cd57db497090a2d,618,5.95
29749,29749,offer completed,144f2b2e5def415b88d3de6b10461d26,618,10.03
29750,29750,offer completed,5ce0eac0d7fa4bf8bf8d190dc85001d6,618,19.5
29751,29751,offer completed,47621e81a9bc41459044c0ed409dfa9e,618,5.31
29752,29752,offer completed,de20a391a40646299bac08abbf4c5fbc,618,3.79
29753,29753,offer completed,8e8a1561333e474ab3bfe339f06be078,618,22.82
29754,29754,offer completed,6746ff7ff11040338898c98b10c84d05,618,25.75
29755,29755,offer completed,74e413dfd6f2437788286abfe2bc3f8a,618,9.99
29756,29756,offer completed,3396faea6acd42538d1ab5f76ba1a942,618,20.82
29757,29757,offer completed,3396faea6acd42538d1ab5f76ba1a942,618,20.82
29758,29758,offer completed,facb71d84b5f476c92428d60a73513a8,618,7.94
29759,29759,offer completed,2a2c5ee51e784e0bb4a956a4d36ae159,618,7.26
29760,29760,offer completed,5acab800ef7f495a91fde113f8924f6f,618,16.11
29761,29761,offer completed,8e8a1561333e474ab3bfe339f06be078,618,22.82
29762,29762,offer completed,2a18130a7d8e4824a57f2a9ef8c9920b,618,4.98
29763,29763,offer completed,2a18130a7d8e4824a57f2a9ef8c9920b,618,4.98
29764,29764,offer completed,494386e4423d41f09fd67a0937e558b5,618,29.2
29765,29765,offer completed,9b6e529df1234889bb807759037a3f7d,618,2.47
29766,29766,offer completed,dc65a324ce1643e7878c67ea09ad2b5f,618,14.38
29767,29767,offer completed,71a8f3d1c1dd4c0ab44c4680d4041a17,618,27.54
29768,29768,offer completed,87141e2759034395b0fd029a2c3fa449,618,12.41
29769,29769,offer completed,91ccf5dc4998403e94205f194efd95e0,618,14.56
29770,29770,offer completed,a5016c17d5ef450482fa82c002896476,618,14.46
29771,29771,offer completed,0bfbcb94ca614b198f1786bd29fc9b4b,618,25.35
29772,29772,offer completed,e68a086b7a6a4dc3b900ee06c6a38fe6,618,29.8
29773,29773,offer completed,56c9a82c486c45f6bcc7e2944ff6a48d,618,18.96
29774,29774,offer completed,f9764c801913496f8015bb7da4e9b303,618,8.14
29775,29775,offer completed,f368c551860b47a7bdc5d8264ae84556,618,17.75
29776,29776,offer completed,f368c551860b47a7bdc5d8264ae84556,618,17.75
29777,29777,offer completed,633a389e01f949ebb864ab967903c45d,618,8.56
29778,29778,offer completed,52154874678e4232850ccddb5d7f008c,618,18.67
29779,29779,offer completed,c2b2d67d84494302a7aa517899b58da0,618,11.88
29780,29780,offer completed,d6c59b581b0c4e7bb7cf9087bf07e787,618,14.48
29781,29781,offer completed,014899c751254a62a96ce676eb11ddc2,618,29.23
29782,29782,offer completed,bfdf513e4761437a920fe955751069d4,618,20.02
29783,29783,offer completed,bfdf513e4761437a920fe955751069d4,618,20.02
29784,29784,offer completed,9c1ab40805084b168ad8a4ad2d8e698f,618,8.03
29785,29785,offer completed,dedd0c6bc7344b4486a5eb1743e3da34,618,25.29
29786,29786,offer completed,33f120eee1ab4a989cb5ad82c0f428a8,618,24.57
29787,29787,offer completed,86e85d52b66549dd866e69eda19919c2,618,13.79
29788,29788,offer completed,86e85d52b66549dd866e69eda19919c2,618,13.79
29789,29789,offer completed,c23f6708b0284cb3a2b5cc80834ff65a,618,19.76
29790,29790,offer completed,a1a5bfd02eab429a8155f9a819ff0ac1,618,1.34
29791,29791,offer completed,96804b88f02c468a8cda552b69141a74,618,16.69
29792,29792,offer completed,522b6498c8d542059a50e4b09e3ed599,618,12.62
29793,29793,offer completed,522b6498c8d542059a50e4b09e3ed599,618,12.62
29794,29794,offer completed,8bafff02fd574a7d8abe2d548a1b01a0,618,4.89
29795,29795,offer completed,a870bb3c4cc64c1fb8a54ff32b9e6937,618,13.89
29796,29796,offer completed,33ca79edeaf946929d96acd1d4c1d4eb,618,2.95
29797,29797,offer completed,7e9b24bdae7244bb87dfc730bea9112e,618,6.31
29798,29798,offer completed,d51d270de949457b901b71a361061879,618,5.3
29799,29799,offer completed,d51d270de949457b901b71a361061879,618,5.3
29800,29800,offer completed,aa97e242fc004d08ba54ba972a933c62,618,22.22
29801,29801,offer completed,aa97e242fc004d08ba54ba972a933c62,618,22.22
29802,29802,offer completed,2ca26dc17c8644118f094f0c0e887e65,618,2.4
29803,29803,offer completed,ecce51f5f6224fc7a765988372b52277,618,15.85
29804,29804,offer completed,3fd0c8cfb67c49aa8e4c998638e463cd,618,26.45
29805,29805,offer completed,3fd0c8cfb67c49aa8e4c998638e463cd,618,26.45
29806,29806,offer completed,8cc0db430879405898d8390ca74ad13a,618,24.31
29807,29807,offer completed,3587049edaf84b8f963ecdbb65beb24e,618,10.29
29808,29808,offer completed,2c5dca26dcf54b7b9f39275548c84832,618,74.94
29809,29809,offer completed,2c5dca26dcf54b7b9f39275548c84832,618,74.94
29810,29810,offer completed,189bdb80e3174d7c8de4d554ef37acb4,618,13.07
29811,29811,offer completed,a54f2fe8cd524ee0b7211a2dd6e5dec8,618,70.95
29812,29812,offer completed,a54f2fe8cd524ee0b7211a2dd6e5dec8,618,70.95
29813,29813,offer completed,53879247fce049dd9e8d55da657fe9a1,618,20.54
29814,29814,offer completed,cf0046280ce841b682080a46a50de08f,618,0.54
29815,29815,offer completed,848aafbe1942420988505c4670838a41,618,21.24
29816,29816,offer completed,f8638593542b4a5b8739b5d12dbb3680,618,12.81
29817,29817,offer completed,a07ab5a369f1420fbe259e6789115c5c,618,17.11
29818,29818,offer completed,a07ab5a369f1420fbe259e6789115c5c,618,17.11
29819,29819,offer completed,94c8203b530045afa11b87b15b887b0f,618,18.87
29820,29820,offer completed,c63334d18bcd46568118300b1aa97df7,618,14.59
29821,29821,offer completed,17b2c631360648afa044912d9959615f,618,21.1
29822,29822,offer completed,50095794662343b7a642f27224a9fed4,618,12.1
29823,29823,offer completed,50095794662343b7a642f27224a9fed4,618,12.1
29824,29824,offer completed,ca1fbde7bf6a41a4a4ea9cea66a72e37,618,13.89
29825,29825,offer completed,18a8640cb1584c9f8c862cc1004bfe15,618,17.66
29826,29826,offer completed,abd724ed7eac42a59505dcb535f33a95,618,29.71
29827,29827,offer completed,51a0f921d4824943be7f6accabed58df,618,31.89
29828,29828,offer completed,3b064d30a3ac42fc98f90021af70557e,618,5.33
29829,29829,offer completed,9861f4f583b54daa9cfa0bb56bb8c90c,618,6.94
29830,29830,offer completed,9861f4f583b54daa9cfa0bb56bb8c90c,618,6.94
29831,29831,offer completed,99b18b650c2745489bf81a306852a7c5,618,27.63
29832,29832,offer completed,8b806f1d213f4204bcfc71b8a636fe7c,618,14.18
29833,29833,offer completed,f6596a81170849ba8a6e7a57a7df858f,618,3.55
29834,29834,offer completed,f6596a81170849ba8a6e7a57a7df858f,618,3.55
29835,29835,offer completed,c3e3ad48eb344c469938136941735205,618,17.44
29836,29836,offer completed,ba32af6b9a164643ac73cbc6faa19c3b,618,18.58
29837,29837,offer completed,c6a5dadb37e54116a011cff0a1ac1e34,618,1.3
29838,29838,offer completed,9ad72ac31afc4eff9964e1e474b82bd8,618,8.28
29839,29839,offer completed,9ad72ac31afc4eff9964e1e474b82bd8,618,8.28
29840,29840,offer completed,40c7f044b1cb4eda9de3789b08025b7e,618,19.28
29841,29841,offer completed,40c7f044b1cb4eda9de3789b08025b7e,618,19.28
29842,29842,offer completed,c059af92d5da4acb980fb8a8341ac69d,618,13.63
29843,29843,offer completed,c2215f480a39490e8830b7700cf6f7b7,618,17.75
29844,29844,offer completed,19da4a0ddf6541b1b293f12487e0baff,618,23.96
29845,29845,offer completed,e3eeb90c393a42279c6cb7e6c992ad49,618,27.78
29846,29846,offer completed,e3eeb90c393a42279c6cb7e6c992ad49,618,27.78
29847,29847,offer completed,62f82083cfb64929bfb7e6d91bd178e3,618,20.51
29848,29848,offer completed,a12433fc99bd4cf8972c70afbd420c82,618,18.35
29849,29849,offer completed,093f0c09cc7242228edbb0e52ca14af6,618,1.46
29850,29850,offer completed,7a3f1c41fc684f8b9631fd20e498c97a,618,7.58
29851,29851,offer completed,00ae03011f9f49b8a4b3e6d416678b0b,618,30.83
29852,29852,offer completed,00ae03011f9f49b8a4b3e6d416678b0b,618,30.83
29853,29853,offer completed,c2b2d67d84494302a7aa517899b58da0,618,11.88
29854,29854,offer completed,348ebeefcf1d407fa9c00ff05255963b,618,21.04
29855,29855,offer completed,1c0e43ccf8a749c4b0d7737afac2072a,618,39.11
29856,29856,offer completed,d5e320154bed471592aeee77ca14c085,618,12.99
29857,29857,offer completed,a865d6d2d4814dc7a62046100031fb92,618,30.02
29858,29858,offer completed,813422fc4c964d13bd89e4362789842b,618,17.34
29859,29859,offer completed,1f4d50d43cfe4547b3dd37d318a83b0a,618,28.33
29860,29860,offer completed,c8be7ec18a5d4717ad94530e81e698c4,618,22.65
29861,29861,offer completed,bc3694dd6a25450ca80f4d4a60719236,618,1.58
29862,29862,offer completed,8039db6f3c2e4b7787ec0aa5a14b68d3,618,9.14
29863,29863,offer completed,a13ec678393e4503958b05b787a2938b,618,33.27
29864,29864,offer completed,ae7f166083dd4a5eabca0d526fb246b2,618,5.41
29865,29865,offer completed,c098b26dfe904bb691d9c43c525ee279,618,28.06
29866,29866,offer completed,c098b26dfe904bb691d9c43c525ee279,618,28.06
29867,29867,offer completed,658338d6ac9742dd9ff8a67675e2b3f6,618,37.65
29868,29868,offer completed,4e6bba79666b414f933e0a2b25bf17bd,618,10.98
29869,29869,offer completed,58820704150d4a71b3a343a148794141,618,20.87
29870,29870,offer completed,c63334d18bcd46568118300b1aa97df7,618,14.59
29871,29871,offer completed,b25250db635840a994a37dc1d7e7ab59,618,26.42
29872,29872,offer completed,1113ece8623c4158abba83a8d6ff280d,618,0.78
29873,29873,offer completed,43fbc1418ee14268a5d3797006cc69be,618,29.47
29874,29874,offer completed,058b4e5020734ba7b48b0b43119bab0f,618,8.37
29875,29875,offer completed,41e8409476044c8cae5d146960eaf88f,618,32.78
29876,29876,offer completed,2a20232e16304ded9a6795390c7b182e,618,10.32
29877,29877,offer completed,c2390da2832148358ec29931c0487885,618,34.36
29878,29878,offer completed,893c68fb5b7d41bab5fe10f320857343,618,12.7
29879,29879,offer completed,893c68fb5b7d41bab5fe10f320857343,618,12.7
29880,29880,offer completed,06186260c2554978a92be071e4fe3c79,618,5.98
29881,29881,offer completed,8119a36f32e94a8ab2d1e94cd5df0a99,618,11.01
29882,29882,offer completed,db5a707ab9fb4c68aec1560d03b4991d,618,9.91
29883,29883,offer completed,2a20232e16304ded9a6795390c7b182e,618,10.32
29884,29884,offer completed,b13a646bdb6a456bbb5bdb4c2d88d7dc,618,7.87
29885,29885,offer completed,02a458e1233342b79caff81edbcc30a9,618,21.51
29886,29886,offer completed,43e90787bd3a47b1a6963bb87ffdfda5,618,9.21
29887,29887,offer completed,1cd71346353146b4b3516f5fa7516558,618,1.32
29888,29888,offer completed,02a458e1233342b79caff81edbcc30a9,618,21.51
29889,29889,offer completed,d030bccce03a4901a889b54f5930d938,618,19.77
29890,29890,offer completed,952f9040dd1c4c64a0a1ee4e42fe23eb,618,22.0
29891,29891,offer completed,6e084f6ef50c46f0af01e02060a7c1a0,618,12.42
29892,29892,offer completed,c73f929f53f145d7a2cdcbf4d69198c7,618,16.78
29893,29893,offer completed,3a2bb442fc97474db096a8ef4d488f12,618,9.72
29894,29894,offer completed,d7f94cafc2e5434d9d12cd5da0bf5fa1,618,12.65
29895,29895,offer completed,fbd8c0480d1f412fb417c9f64d68011c,618,11.41
29896,29896,offer completed,2f0f5c02a4904ecba7972ae8f9f979c0,618,26.67
29897,29897,offer completed,2f0f5c02a4904ecba7972ae8f9f979c0,618,26.67
29898,29898,offer completed,ce15a44d0b544b788e4b8c553a8829d8,618,6.5600000000000005
29899,29899,offer completed,4e6f8c1f15fd4c0ab0ae2e5f4fff6b26,618,10.94
29900,29900,offer completed,2f34a9bfb1c343adb97d9176ac5ebb1e,618,32.57
29901,29901,offer completed,e4c03129a4bb4dadb476ab4a4dec775c,618,17.59
29902,29902,offer completed,e4c03129a4bb4dadb476ab4a4dec775c,618,17.59
29903,29903,offer completed,3d92ee9eb0b444a6bc99e01c46e043ce,618,14.77
29904,29904,offer completed,eace5596afa84235b554fe7a7682a735,618,12.01
29905,29905,offer completed,eace5596afa84235b554fe7a7682a735,618,12.01
29906,29906,offer completed,5a7136999fa240838c28e52359f6533d,618,27.73
29907,29907,offer completed,5a7136999fa240838c28e52359f6533d,618,27.73
29908,29908,offer completed,450b891b1e3b4123b453d34d2c1d187b,618,28.97
29909,29909,offer completed,fa6cfbabbe46467f9e9f276e20f0e48a,618,34.93
29910,29910,offer completed,4e3f3a3401ae4b50837665179b6d7415,618,37.73
29911,29911,offer completed,e5f295e0662e4fee80bc7843231c32a4,618,15.16
29912,29912,offer completed,0842bae0ce7f4dd283c868b01a19f793,618,14.12
29913,29913,offer completed,b0f6c2cc5d2a4412be80e74e76bd1226,618,4.9
29914,29914,offer completed,84a43ae3265546f7a39950f9d321ca71,618,32.82
29915,29915,offer completed,c7cec6c18caa427f9f82c471ff792318,618,10.51
29916,29916,offer completed,c7cec6c18caa427f9f82c471ff792318,618,10.51
